objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224193","1023983","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.5425","-80.2173","","Potts Mntn Rd (088321)","PAINT BANK","VA","","51","045","1089.329467","76.5","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1243078","0","FCC: Land Mobile - Private (GIS)","","37.4564","-80.3197","","Upper Johns Creek  3.07mi  SW","Craig Springs","VA","","51","045","522.969238","5.2","PIPE","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1243077","0","FCC: Land Mobile - Private (GIS)","","37.3811","-80.3747","","Simmonsville  8.94mi   NE","Newport","VA","","51","045","745.970886","5.2","PIPE","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1243076","0","FCC: Land Mobile - Private (GIS)","","37.4303","-80.138","","Abbott  5.0mi  SSW","New castle","VA","","51","045","414.90335","5.2","PIPE","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1242828","0","FCC: Land Mobile - Private (GIS)","","37.3808","-80.3744","","5783 CUMBERLAND GAP ROAD NEAR","NEWPORT","VA","","51","045","743.832214","30.5","TOWER","3","","","CRAIG, COUNTY OF","","","","","","","","","","","","","","","","",""
"1242827","0","FCC: Land Mobile - Private (GIS)","","37.5361","-80.23","","FORESTRY ROAD 177-1 ON POTTS MOUNTAIN RIDGE NEAR","PAINT BANK","VA","","51","045","1045.214721","41.1","TOWER","3","","","CRAIG, COUNTY OF","","","","","","","","","","","","","","","","",""
"1242777","0","FCC: Land Mobile - Private (GIS)","","37.5361","-80.23","","FORESTRY  ROAD 177","PAINT BANK","VA","","51","045","1045.214721","41.1","BANT","3","","","CRAIG, COUNTY OF","","","","","","","","","","","","","","","","",""
"1241704","0","FCC: Land Mobile - Private (GIS)","","37.5358","-80.2325","","STATE ROUTE 311 ATOP POTTS MOUNTAIN","NEW CASTLE","VA","","51","045","1051.208862","49.6","TOWER","3","","","ALLEGHANY, COUNTY OF","","","","","","","","","","","","","","","","",""
"1241393","0","FCC: Land Mobile - Private (GIS)","","37.3642","-80.3892","","HUFFMAN FARMS RD NEAR","NEWPORT","VA","","51","045","660.500183","31","TOWER","6","","","HUFFMAN, GREG","","","","","","","","","","","","","","","","",""
"1240969","0","FCC: Land Mobile - Private (GIS)","","37.5194","-80.232799","","STATE RTE 311 AT THE TOP OF POTTS MTN","NEW CASTLE","VA","","51","045","649.648315","39.6","TOWER","3","","","ALLEGHANY, COUNTY OF","","","","","","","","","","","","","","","","",""
