objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225786","1264579","FCC: Antenna Structure Registration (GIS)","8/7/2008","36.659","-80.9343","","City View Drive","Galax","VA","","51","640","791.752868","35","","5","","","United States Cellular Corporation","","","","","","","","","","","","","","","","",""
"1224055","1018279","FCC: Antenna Structure Registration (GIS)","5/8/1997","36.6633","-80.9142","","325 POPLAR KNOB RD","GALAX","VA","","51","640","740.932922","45.7","","3","","","TWIN COUNTY BROADCASTING CORPORATION","","","","","","","","","","","","","","","","",""
"1246899","","Virginia Municipal League","2/28/2014","36.6543184","-80.91753598","","Fair Street","Galax","VA","24333","51","640","2345.138785","","Holding Tank","","","","Galax, City of","","","","","","","","","","","","","","","","",""
"1242226","0","FCC: Land Mobile - Private (GIS)","","36.6706","-80.9239","","200 HOSPITAL DRIVE","GALAX","VA","","51","640","793.933166","21.3","BTWR","3","","","TWIN COUNTY E-911 REGIONAL COMMISSION","","","","","","","","","","","","","","","","",""
"1242043","0","FCC: Land Mobile - Private (GIS)","","36.6889","-80.8897","","110 JACK GUYNN DR","GALAX","VA","","51","640","756.993347","12","BANT","5","","","CONSOLIDATED GLASS &amp; MIRROR CORPORATION","","","","","","","","","","","","","","","","",""
"1241784","0","FCC: Land Mobile - Private (GIS)","","36.6625","-80.9219","","506 E STUART DRIVE","GALAX","VA","","51","640","716.576721","0","","5","","","WENDNOKE CORP","","","","","","","","","","","","","","","","",""
"1240861","0","FCC: Land Mobile - Private (GIS)","","36.6481","-80.9189","","1979 E. STUART AVE","GALAX","VA","","51","640","729.893249","0","","5","","","BURGER BUSTERS, INC.","","","","","","","","","","","","","","","","",""
"1240338","0","FCC: Land Mobile - Private (GIS)","","36.6589","-80.9339","","CITY DRIVE","GALAX","VA","","51","640","792.975708","40","TOWER","6","","","BLANKENBECLER, STEVE","","","","","","","","","","","","","","","","",""
"1239602","0","FCC: Land Mobile - Private (GIS)","","36.6556","-80.9197","","","GALAX","VA","","51","640","718.050231","0","","","","","Grayson Carroll Shrine Club Kazim Temple AAONMS","","","","","","","","","","","","","","","","",""
"1236716","0","FCC: Land Mobile - Private (GIS)","","36.6603","-80.9192","","S RAILROAD AVE","GALAX","VA","","51","640","714.64978","18","B","5","","","WEBB FURNITURE ENTERPRISES INC","","","","","","","","","","","","","","","","",""
"1236577","0","FCC: Land Mobile - Private (GIS)","","36.6858","-80.8969","","","","VA","","51","640","740.41632","0","","5","","","NATIONAL TEXTILES CORPORATION","","","","","","","","","","","","","","","","",""
"1236576","0","FCC: Land Mobile - Private (GIS)","","36.6858","-80.8969","","","","VA","","51","640","740.41632","0","","5","","","NATIONAL TEXTILES CORPORATION","","","","","","","","","","","","","","","","",""
"1236575","0","FCC: Land Mobile - Private (GIS)","","36.6858","-80.8969","","1012 GLENDALE RD","GALAX","VA","","51","640","740.41632","12","B","5","","","NATIONAL TEXTILES CORPORATION","","","","","","","","","","","","","","","","",""
"1235621","0","FCC: Land Mobile - Private (GIS)","","36.6722","-80.9219","","ATOP HOSPITAL AT 200 HOSPITAL DR","GALAX","VA","","51","640","786.619689","31","B","3","","","Twin County Regional Healthcare, Inc. d/b/a Twin County Regional Hospital","","","","","","","","","","","","","","","","",""
"1233161","0","FCC: Land Mobile - Private (GIS)","","36.6722","-80.9219","","ATOP HOSPITAL AT 200 HOSPITAL DR","GALAX","VA","","51","640","786.619689","31","B","3","","","Twin County Regional Healthcare, Inc. d/b/a Twin County Regional Hospital","","","","","","","","","","","","","","","","",""
"1231799","0","FCC: Land Mobile - Private (GIS)","","36.6706","-80.9269","","FIRE DEPT 300 W GRAYSON ST","GALAX","VA","","51","640","750.52124","23","B","3","","","GALAX, CITY OF","","","","","","","","","","","","","","","","",""
"1231798","0","FCC: Land Mobile - Private (GIS)","","36.6644","-80.9275","","POLICE DEPT 353 N MAIN ST","GALAX","VA","","51","640","725.400939","15","TOWER","3","","","GALAX, CITY OF","","","","","","","","","","","","","","","","",""
