objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225340","1240975","FCC: Antenna Structure Registration (GIS)","9/29/2009","38.733","-77.1919","","8204 TERMINAL RD","NEWINGTON","VA","","51","059","41.034736","49.1","","5","","","Plantation Pipe Line Company","","","","","","","","","","","","","","","","",""
"1223889","1017406","FCC: Antenna Structure Registration (GIS)","9/27/2011","38.9267","-77.3736","","2610 RESTON AVENUE","HERNDON","VA","","51","059","136.532882","53.9","","5","","","COXCOM, Inc.","","","","","","","","","","","","","","","","",""
"1225981","1274982","FCC: Antenna Structure Registration (GIS)","9/20/2010","38.7962","-77.1546","","6348 Bren Mar Dr","Springfield","VA","","51","059","42.094856","50.2","","5","","","Global Tower, LLC","","","","","","","","","","","","","","","","",""
"1225977","1274838","FCC: Antenna Structure Registration (GIS)","9/20/2010","38.7905","-77.3612","","Clifton","Clifton","VA","","51","059","79.269157","46.9","","5","","","Global Tower, LLC","","","","","","","","","","","","","","","","",""
"1224088","1018711","FCC: Antenna Structure Registration (GIS)","7/10/1997","38.8436","-77.1195","","5201 LEESBURG PIKE SKYLINE TOWERS","FALLS CHURCH","VA","","51","059","76.570098","53","","5","","","NATIONAL CABLE SATELLITE CORPORATION  DBA =  C-SPAN","","","","","","","","","","","","","","","","",""
"1224835","1205919","FCC: Antenna Structure Registration (GIS)","7/1/2005","38.6949","-77.2407","","9898 FURNACE ROAD","LORTON","VA","","51","059","59.707992","87.7","","3","","","County of Fairfax, Virginia","","","","","","","","","","","","","","","","",""
"1224770","1202815","FCC: Antenna Structure Registration (GIS)","7/1/2005","38.6833","-77.2458","","9850 FURNACE ROAD","LORTON","VA","","51","059","51.127887","146.3","","3","","","County of Fairfax, Virginia","","","","","","","","","","","","","","","","",""
"1224216","1024369","FCC: Antenna Structure Registration (GIS)","6/29/2009","38.8515","-77.370599","","WEST OX ROAD","GAINSVILLE","VA","","51","059","143.862121","39.3","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1223958","1017638","FCC: Antenna Structure Registration (GIS)","6/13/2003","38.8744","-77.2231","","8101A LEE HIGHWAY","FALLS CHURCH","VA","","51","059","111.289779","187.5","","","","","Commonwealth Public Broadcasting CORP  DBA =  WNVC-TV","","","","","","","","","","","","","","","","",""
"1226132","1284495","FCC: Antenna Structure Registration (GIS)","6/1/2012","38.833599","-77.1369","","6011 Crater Place","Alexandria","VA","","51","059","54.392509","39","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1226079","1281591","FCC: Antenna Structure Registration (GIS)","5/9/2012","38.7794","-77.202099","","6500 Byron Avenue","Springfield","VA","","51","059","50.740047","46","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1224245","1025516","FCC: Antenna Structure Registration (GIS)","5/7/2012","38.7324","-77.195599","","8206 TERMINAL ROAD","LORTON","VA","","51","059","36.446834","25.9","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
