objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224286","1027470","FCC: Antenna Structure Registration (GIS)","8/8/1997","36.6769","-76.9369","","100 N COLLEGE DR PAUL D CAMP COMMUNITY COLLEGE","FRANKLIN","VA","","51","620","8.844025","60.3","","5","","","HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOCIATION INC  DBA =  WHRO","","","","","","","","","","","","","","","","",""
"1225130","1228756","FCC: Antenna Structure Registration (GIS)","8/23/2001","36.689","-76.9372","","100 FAIRVIEW DR","FRANKLIN","VA","","51","620","12.708184","43","","5","","","Franklin Hospital Corporation DBA Southampton Memorial Hospital","","","","","","","","","","","","","","","","",""
"1223979","1017754","FCC: Antenna Structure Registration (GIS)","6/13/1997","36.6828","-76.928299","","N HIGH ST ADJ TO CEMETARY","FRANKLIN","VA","","51","620","5.29316","61","","5","","","FRANKLIN BROADCASTING CORPORATION  DBA =  WLQM","","","","","","","","","","","","","","","","",""
"1223910","1017505","FCC: Antenna Structure Registration (GIS)","4/18/2011","36.6639","-76.9187","","1022 PRETLOW ST (Franklin 100019339)","FRANKLIN","VA","","51","620","7.532346","44.8","","5","","","Tower Assets Newco IX, LLC","","","","","","","","","","","","","","","","",""
"1224853","1207185","FCC: Antenna Structure Registration (GIS)","12/7/1999","36.6771","-76.9216","","202 SOUTH MAIN STREET","FRANKLIN","VA","","51","620","5.699812","14","","5","","","CSX Transportation Inc.","","","","","","","","","","","","","","","","",""
"1224617","1059229","FCC: Antenna Structure Registration (GIS)","12/15/2011","36.6701","-76.9413","","121 SACHS AVE (094341)","FRANKLIN","VA","","51","620","8.719529","76.5","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1225152","1230812","FCC: Antenna Structure Registration (GIS)","11/26/2002","36.6644","-76.9194","","1020 Pretlow St","Franklin","VA","","51","620","7.734086","36.5","","3","","","City of Franklin","","","","","","","","","","","","","","","","",""
"1242290","0","FCC: Land Mobile - Private (GIS)","","36.6822","-76.9319","","BEAMAN STREET RR CROSSING @ RR MP FD38.20","FRANKLIN","VA","","51","620","10.223968","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1241656","0","FCC: Land Mobile - Private (GIS)","","36.6928","-76.9658","","RT 687 RR CROSSING AT RR MP FD40.10","FRANKLIN","VA","","51","620","19.73694","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1241037","0","FCC: Land Mobile - Private (GIS)","","36.6695","-76.9133","","","FRANKLIN","VA","","51","620","0.948017","0","","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1241033","0","FCC: Land Mobile - Private (GIS)","","36.6711","-76.9175","","ATOP CONTROL TOWER IN WOODYARD AT PLANT","FRANKLIN","VA","","51","620","1.088074","21.3","B","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1240980","0","FCC: Land Mobile - Private (GIS)","","36.6708","-76.9175","","300 YDS SW OF US 58 @ ST RT 1","FRANKLIN","VA","","51","620","1.071032","15","BANT","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1240018","0","FCC: Land Mobile - Private (GIS)","","36.6622","-76.9289","","601 CAMPBELL AVE","FRANKLIN","VA","","51","620","8.690211","9","B","3","","","FRANKLIN REDEVELOPMENT AND HOUSING AUTHORITY","","","","","","","","","","","","","","","","",""
"1239901","1230812","FCC: Land Mobile - Private (GIS)","","36.6644","-76.9194","","1020 PRETLOW ST","FRANKLIN","VA","","51","620","7.734086","36.5","TOWER","3","","","FRANKLIN, CITY OF","","","","","","","","","","","","","","","","",""
"1239479","0","FCC: Land Mobile - Private (GIS)","","36.6833","-76.9369","","Homestead Rd RR crossing at MP FD38.40","Franklin","VA","","51","620","13.390686","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1239475","0","FCC: Land Mobile - Private (GIS)","","36.6886","-76.9464","","Hunterdale Rd RR crossing at MP FD39.30","Franklin","VA","","51","620","26.898708","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1239474","0","FCC: Land Mobile - Private (GIS)","","36.6867","-76.9464","","Fairview Dr RR crossing at MP FD39.10","Franklin","VA","","51","620","23.941503","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1239473","0","FCC: Land Mobile - Private (GIS)","","36.682","-76.9292","","High St RR crossing at MP FD38.08","Franklin","VA","","51","620","8.579272","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1239135","1228756","FCC: Land Mobile - Private (GIS)","","36.6889","-76.9369","","100 FAIRVIEW DR","FRANKLIN CITY","VA","","51","620","12.412991","43","B","5","","","FRANKLIN HOSPITAL CORPORATION DBA SOUTHAMPTON     MEMORIAL H","","","","","","","","","","","","","","","","",""
"1238711","0","FCC: Land Mobile - Private (GIS)","","36.69","-76.945","","OLD SEDLEY RD WEST OF","FRANKLIN","VA","","51","620","23.964252","59","TOWER","5","","","CRSC HOLDINGS INC","","","","","","","","","","","","","","","","",""
"1238375","0","FCC: Land Mobile - Private (GIS)","","36.6811","-76.9239","","Dispatch Base, MP FD37.6","FRANKLIN","VA","","51","620","4.658439","18","POLE","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238129","0","FCC: Land Mobile - Private (GIS)","","36.6708","-76.9178","","AT YD SUPT HOUSE IN WOODYARD","FRANKLIN","VA","","51","620","0.789335","21.3","B","5","","","INTERNATIONAL PAPER","","","","","","","","","","","","","","","","",""
"1237995","0","FCC: Land Mobile - Private (GIS)","","36.6722","-76.9164","","","","VA","","51","620","1.508528","0","","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1237405","0","FCC: Land Mobile - Private (GIS)","","36.6808","-76.9419","","HWY 58 BUS 1.5 MI E","FRANKLIN","VA","","51","620","22.196516","15","","5","","","ROSE BROTHERS PAVING CO.,INC.","","","","","","","","","","","","","","","","",""
"1236356","0","FCC: Land Mobile - Private (GIS)","","36.6769","-76.9214","","202 S MAIN ST","FRANKLIN","VA","","51","620","5.702037","22","POLE","5","","","CSX Transportation Inc.","","","","","","","","","","","","","","","","",""
"1236355","1207185","FCC: Land Mobile - Private (GIS)","","36.6769","-76.9214","","202 S MAIN ST","FRANKLIN","VA","","51","620","5.702037","17","POLE","5","","","CSX Transportation Inc.","","","","","","","","","","","","","","","","",""
"1235278","0","FCC: Land Mobile - Private (GIS)","","36.6764","-76.9314","","619 SOUTH ST","FRANKLIN","VA","","51","620","7.849905","18","","5","","","H L EVANS &amp; SON INC","","","","","","","","","","","","","","","","",""
"1234777","0","FCC: Land Mobile - Private (GIS)","","36.6639","-76.918","","1050 PRETLOW ST","FRANKLIN","VA","","51","620","5.15887","14","POLE","3","","","FRANKLIN, CITY OF","","","","","","","","","","","","","","","","",""
"1234776","0","FCC: Land Mobile - Private (GIS)","","36.6769","-76.920799","","100 S MAIN ST","FRANKLIN","VA","","51","620","5.370964","14","B","3","","","FRANKLIN, CITY OF","","","","","","","","","","","","","","","","",""
"1234775","0","FCC: Land Mobile - Private (GIS)","","36.6978","-76.9544","","END OF QUAIL ROOST RD","FRANKLIN","VA","","51","620","27.719617","43","TANK","3","","","FRANKLIN, CITY OF","","","","","","","","","","","","","","","","",""
"1234725","0","FCC: Land Mobile - Private (GIS)","","36.6978","-76.9544","","WATER TOWER AT HUNTERDALE &amp; RT 641","FRANKLIN","VA","","51","620","27.719617","43","TANK","3","","","FRANKLIN, CITY OF","","","","","","","","","","","","","","","","",""
