objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1133781","30216","Region2000 project: Website","3/20/2009 9:38","37.529229","-79.094653","Crown Castle Atlantic LLC","","","","","51","680","881.6665649","199","other","Private: Business","16","166.61.231.34","","","","","","","","","","","","","","","","","none","0"
"1133780","30215","Region2000 project: Website","3/20/2009 9:37","37.412624","-79.171621","Centra Health Cancer Treatment Center","1701 THOMSON DR","Lynchburg","VA","245041","51","680","753.0750122","0","other","Private: Institutional/nonprofit","17","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133779","30214","Region2000 project: Website","3/20/2009 9:35","37.529263","-79.094824","360 Communications/alltel","","","","","51","680","876.5703735","199","other","Private: Business","15","166.61.231.34","","","4017 Washington Road","Mc Murray","PA","15317","","","360 Communications/Alltel/AEP","","","","","","","","none","0"
"1133778","30213","Region2000 project: Website","3/20/2009 9:33","37.414013","-79.153082","5th Street Baptist Church","1013 5th Street","Lynchburg","VA","24504","51","680","755.5098267","0","other","Private: Institutional/nonprofit","17","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133777","30212","Region2000 project: Website","3/20/2009 9:30","37.448108","-79.221296","Walgreens","5006 Boonsboro Rd","Lynchburg","VA","24503","51","680","825.4206543","0","other","Private: Business","17","206.248.244.2","","","","DEERFIELD ","IL ","60015-5121","","","","","","","","","","","none","0"
"1133776","30211","Region2000 project: Website","3/20/2009 9:27","37.456004","-79.121593","Trinton PCS Inc Cell Towner","","","","","51","680","860.9494629","144","other","Private: Business","17","166.61.231.34","","","","Madison Hights","VA","24572","","","Trinton PCS Inc","","","","","","","","none","0"
"1133775","30210","Region2000 project: Website","3/20/2009 9:16","37.437077","-79.094223","Trinton PCS Inc Cell Towner","","","","","51","680","818.9199829","60","other","Private: Business","16","166.61.231.34","","","","Madison Heights","VA","2457","","","Trinton PCS Inc","","","","","","","","none","0"
"1133774","30209","Region2000 project: Website","3/20/2009 9:05","37.50381","-79.066479","AT and T Mobility Cell Tower","","","","","51","680","848.1557617","87","other","Private: Business","17","166.61.231.34","","","","","","","","","","","","","","","","","none","0"
"1133808","30243","Region2000 project: Website","3/20/2009 15:34","37.418776","-79.136323","McBride Sign Cell Tower","Business 29 S","","","","51","680","681.7619019","125","other","Private: Business","15","166.61.231.34","","","","Lynchburg","VA","24505","","","","","","","","","","","none","0"
"1133807","30242","Region2000 project: Website","3/20/2009 15:25","37.643614","-78.968653","TMobile Cell Tower","Kintyre Lane","","","","51","680","723.5597534","50","other","Private: Business","16","166.61.231.34","","","","Charlottesville","VA","22901","","","Tmobile","","","","","","","","none","0"
"1133806","30241","Region2000 project: Website","3/20/2009 15:11","37.354364","-79.219794","The Vistas Apartment Building","7612 Timberlake Rd","Lynchburg","VA","24502","51","680","866.9885864","0","other","Private: Business","15","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133805","30240","Region2000 project: Website","3/20/2009 15:09","37.363096","-79.206576","Hertitage High School Athletic Field","3020 Wards Ferry Rd","Lynchburg","VA","24502","51","680","863.3762207","0","other","Public: Local","15","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133804","30239","Region2000 project: Website","3/20/2009 15:01","37.364938","-79.178853","River Ridge Mall","3405 Candler Mountain Rd","Lynchburg","VA","24501","51","680","848.2626343","0","other","Private: Business","15","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133803","30238","Region2000 project: Website","3/20/2009 14:53","37.35375","-79.180183","Liberty University Baseball Field","1971 University Blvd","Lynchburg","VA","24501","51","680","857.5162354","0","other","Private: Institutional/nonprofit","15","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133802","30237","Region2000 project: Website","3/20/2009 14:50","37.354534","-79.174776","Liberty University Football Stadium","1971 University Boulevard","Lynchburg","VA","24501","51","680","906.0794067","0","other","Private: Institutional/nonprofit","15","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133801","30236","Region2000 project: Website","3/20/2009 13:49","37.360385","-79.172415","Thomas Road Baptist Church","100 Mountain View Rd","Lynchburg","VA","24501","51","680","895.1074219","0","other","Private: Institutional/nonprofit","16","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133800","30235","Region2000 project: Website","3/20/2009 13:47","37.370327","-79.179024","Kirkley Hotel- GDG Lynchburg Hotel, LLC","2900 Candlers Mountain Rd","Lynchburg","VA ","24501","51","680","848.175415","0","other","Private: Business","15","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133799","30234","Region2000 project: Website","3/20/2009 13:43","37.377472","-79.185419","Chestnut Hill Baptist Church","1128 CHestnut Hill Drive","Lynchburg","VA","24501","51","680","870.260376","0","other","Private: Institutional/nonprofit","16","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133798","30233","Region2000 project: Website","3/20/2009 13:42","37.381777","-79.181942","City of Lynchburg Water Towers","4801 Fort Ave","Lynchburg","VA","24501","51","680","862.2599487","0","other","Public: Local","17","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133797","30232","Region2000 project: Website","3/20/2009 13:38","37.386944","-79.17676","Grace Memorial Church","1021 New Hampshire Ave","Lynchburg","VA","24501","51","680","806.2489014","0","other","Private: Institutional/nonprofit","17","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133796","30231","Region2000 project: Website","3/20/2009 13:35","37.391061","-79.170634","Fort Early Properties Apartment Building","3526 Fort Ave","Lynchburg","VA","24501","51","680","786.1677856","0","other","Private: Business","16","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133795","30230","Region2000 project: Website","3/20/2009 13:30","37.397241","-79.171042","West Lynchburg Baptist Church","3031 Memorial Ave","Lynchburg","VA","24501","51","680","788.2402954","0","other","Private: Institutional/nonprofit","17","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133794","30229","Region2000 project: Website","3/20/2009 13:28","37.397761","-79.166901","TC Miller Managers Office","600 Mansfield Ave","Lynchburg","VA","24504","51","680","742.414856","0","other","Public: Local","17","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133793","30228","Region2000 project: Website","3/20/2009 13:25","37.402576","-79.16719","Park View Methodist Church","2422 Memorial Ave","Lynchburg","VA","24504","51","680","763.8798218","0","other","Private: Institutional/nonprofit","17","206.248.244.2","","","","","","","","","","","","","","","","","none","0"
"1133792","30227","Region2000 project: Website","3/20/2009 12:16","37.533194","-79.098258","Amherst County Service Authority Water Tower","137 Smokey Hollow Road","Amherst","VA","24521","51","680","886.9061279","86","other","Public: Local","16","166.61.231.34","","","","Madison Heights","VA","24572","(434) 845-1605","","","","","","","","","","none","0"
"1133791","30226","Region2000 project: Website","3/20/2009 12:06","37.523001","-79.064741","Ntelos Cell Tower","Bobwhite overpass on 29 Bypass","","","","51","680","874.4306641","50","other","Private: Business","15","166.61.231.34","","","","Lynchburg","va","25403","","","Ntelos","","","","","","","","none","0"
"1133790","30225","Region2000 project: Website","3/20/2009 11:53","37.503955","-79.093837","Ntelos Cell Tower","115 Cape Lane","","","","51","680","937.2822266","72","other","Private: Business","16","166.61.231.34","","","","Amherst","va","25421","","","Ntelos","","","","","","","","none","0"
"1133789","30224","Region2000 project: Website","3/20/2009 11:44","37.4366","-79.124178","Amherst County Service Authority Water Tower","116 Lyttleton Lane","Madison Heights","VA","24572","51","680","816.744751","84","other","Public: Local","17","166.61.231.34","","","","Madison Heights","VA","24572","(434) 845-1605","","","","","","","","","","none","0"
"1133788","30223","Region2000 project: Website","3/20/2009 11:37","37.440851","-79.089803","Amherst County Service Authority Water Tower","139 Wright Shop Road","Madison Heights","VA","24572","51","680","852.819519","79","other","Public: Local","17","166.61.231.34","","","","Madison Heights","VA","24572","(434) 845-1605","","","","","","","","","","none","0"
"1133787","30222","Region2000 project: Website","3/20/2009 11:22","37.556953","-79.079171","Ntelos cell tower","SBC Power Plant smokestack","","","","51","680","773.3795166","121","other","Private: Business","17","166.61.231.34","","","PO Box A","Sweet Briar","VA","24595","","","Ntelos","","","","","","","","none","0"
"1133786","30221","Region2000 project: Website","3/20/2009 11:20","37.475845","-79.117473","Amherst County Service Authority Water Tower","141 Highview Drive","Madison Heights","VA","24521","51","680","925.571228","72","other","Public: Local","17","166.61.231.34","","","","Madison Heights","VA","24572","(434) 845-1605","","","","","","","","","","none","0"
"1133785","30220","Region2000 project: Website","3/20/2009 10:25","37.460126","-79.081435","Alltel Cell Tower","221 Izaak Walton Rd","","","","51","680","757.5436401","57","other","Private: Business","16","166.61.231.34","","","","Madison Heights","VA","24572","","","Alltel","","","","","","","","none","0"
"1133784","30219","Region2000 project: Website","3/20/2009 10:05","37.489484","-79.124436","CFW Wireless Cell Tower","3408 S Amherst Hwy","","","","51","680","850.7299805","70","other","Private: Business","16","166.61.231.34","","","","Madison Heights","VA","2572","","","CFW Wireless","","","","","","","","none","0"
"1133769","30204","Region2000 project: Website","2/9/2009 14:51","37.16141","-79.082937","Gladys Elementary Water tower","215 School Road","Gladys","VA","24554","51","680","771.4316406","0","other","3","16","206.113.146.82","CAMPBELL COUNTY SCHOOL BOARD","PO BOX 99 RUSTBURG VA 24588-0000","","Rustburg","VA","24588","(434) 821-1021","","","","","","","","","","none","0"
"1133768","30203","Region2000 project: Website","2/9/2009 14:35","37.113394","-79.298973","Altavista Water Tank","Woodland Avenue","Altavista","VA","24517","51","680","711.4910278","0","other","3","16","206.113.146.82","ALTAVISTA TOWN OF","PO BOX 420 ALTAVISTA VA 24517-0000","","Altavista","VA","24517","(434) 369-5001","","","","","","","","","","none","0"
"1133767","30202","Region2000 project: Website","2/9/2009 14:31","37.126911","-79.290475","Altavista Water Tank","Melinda Drive","Altavista","VA","24517","51","680","819.9487305","0","other","Public: Local","16","206.113.146.82","ALTAVISTA WATER TANK","PO BOX 420 ALTAVISTA VA 24517-0000","","Altavista","VA","24517","(434) 369-5001","","","","","","","","","","none","0"
"1133766","30201","Region2000 project: Website","2/9/2009 14:27","37.137671","-79.268503","Town of Altavista Water Tank","Clarion Road","Altavista","VA","24517","51","680","639.1265259","0","other","Public: Local","14","206.113.146.82","","","","Altavista","VA","24517","(434) 369-5001","","","","","","","","","","none","0"
"1133765","30200","Region2000 project: Website","2/9/2009 14:24","37.143692","-79.266593","CCUSA Water Tower","2537 Dearing Ford Road","Altavista","VA","24517","51","680","741.3723145","0","other","3","17","206.113.146.82","CAMPBELL COUNTY","00000-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133764","30199","Region2000 project: Website","2/9/2009 12:08","37.210712","-79.299187","CCUSA Water Tank","9625 Leesville Road","Evington","VA","24550","51","680","623.5103149","0","other","3","16","206.113.146.82","CAMPBELL COUNTY UTILITIES  and ","20644 TIMBERLAKE RD LYNCHBURG VA 24502-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133763","30198","Region2000 project: Website","2/9/2009 12:00","37.231353","-79.284982","CCUSA Water Tower","11418 Leesville Road","Evington","VA","24550","51","680","831.8511963","0","other","3","15","206.113.146.82","CAMPBELL COUNTY UTILITIES  and ","20644 TIMBERLAKE RD LYNCHBURG VA 24502-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133762","30197","Region2000 project: Website","2/9/2009 11:47","37.250109","-79.183144","Yellow Branch Water Tower","Dennis Riddle Road","Rustburg","VA","24588","51","680","919.7684937","0","other","Public: Local","15","206.113.146.82"," "," ","","Rustburg","VA","24588","(434) 821-1021","","","","","","","","","","none","0"
"1133761","30196","Region2000 project: Website","2/9/2009 11:40","37.277911","-79.165034","CCUSA Water Tower","1731 Calohan Road","Lynchburg","VA","24501","51","680","1042.88501","0","other","5","15","206.113.146.82","BARRINGER GROUP LLC","1208 NORVELL HOUSE CT LYNCHBURG VA 24503","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133760","30195","Region2000 project: Website","2/9/2009 11:35","37.293763","-79.176567","CCUSA Water Tower","Crestview Drive","Lynchburg","VA","24501","51","680","1002.693481","0","other","3","17","206.113.146.82","CAMPBELL COUNTY UTILITIES  and ","20644 TIMBERLAKE RD LYNCHBURG VA 24502-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133759","30194","Region2000 project: Website","2/9/2009 11:26","37.309645","-79.255306","CCUSA Water Tower","Sunburst Road","Lynchburg","VA","24501","51","680","939.7384644","0","other","Public: Local","16","206.113.146.82","GREEN JAMES L  and  DOUGLAS O","5227 CEDAR RIDGE DR FREDERICKSBURG VA 22407-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133758","30193","Region2000 project: Website","2/6/2009 16:38","37.324944","-79.227658","CCUSA Water Tower","19475 Leesville Road","Lynchburg","VA","24501","51","680","1025.551636","0","other","3","17","206.113.146.82","CAMPBELL COUNTY UTILITIES  and ","20644 TIMBERLAKE RD LYNCHBURG VA 24502-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133757","30192","Region2000 project: Website","2/6/2009 16:30","37.340206","-79.236187","CCUSA Water Tower","111 Oakdale Circle","Lynchburg","VA","24501","51","680","926.3833008","0","other","Public: Local","17","206.113.146.82","SAUNDERS ROY L  and  MARION W","713 ALUM SPRINGS RD FOREST VA 24551-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133756","30191","Region2000 project: Website","2/6/2009 16:25","37.331607","-79.215331","City of Lynchburg Water Tank","Leesville Road and Greystone Drive","Lynchburg","VA","24501","51","680","1006.135193","0","other","3","15","206.113.146.82","LYNCHBURG CITY OF","00000-0000","","Lynchburg","VA","24501","(434) 455-4250","","","","","","","","","","none","0"
"1133755","30190","Region2000 project: Website","2/6/2009 16:19","37.343481","-79.173488","City of Lynchburg Water Tank","Candlers Mountain Road","Lynchburg","VA","24501","51","680","1232.359985","0","other","5","14","206.113.146.82","IRP LLC","PO BOX 1329 FORT MILL SC 29716-1329","","Lynchburg","Va","24501","(434) 455-4250","","","","","","","","","","none","0"
"1133754","30189","Region2000 project: Website","2/6/2009 16:11","37.278833","-79.089138","CCUSA Water Tank","363 Tower Hill Road","Rustburg","VA","24588","51","680","1050.380249","0","other","3","16","206.113.146.82","CAMPBELL COUNTY UTILITIES  and ","20644 TIMBERLAKE RD LYNCHBURG VA 24502-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133753","30188","Region2000 project: Website","2/6/2009 16:05","37.358321","-79.111583","501 Mobile Home Park Water Tower","Sierra Way","Lynchburg","VA","24501","51","680","783.0914917","0","other","5","16","206.113.146.82","BRI PROPERTIES LLC","6080 CAMPBELL HWY LYNCHBURG VA 24501-0000","","Lynchburg","VA","24501","","","","","","","","","","","none","0"
"1133752","30187","Region2000 project: Website","2/6/2009 15:51","37.339557","-78.987525","CCUSA Water Tower","22 Lexington Park Drive","Concord","VA","24538","51","680","876.6185303","0","other","Public: Local","17","206.113.146.82","AMOS CHRISTINE","1105 KING ST KEYSVILLE VA 23947","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133751","30186","Region2000 project: Website","2/6/2009 15:43","37.334064","-78.976678","CCUSA Water Tower","154 Spring Mill Road","Concord","VA","24538","51","680","850.451416","0","other","5","14","206.113.146.82","SPRINT COMMUNICATIONS COMPANY LP","PO BOX 12913 SHAWNEE MISSION KS 66282-2913","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133750","30185","Region2000 project: Website","2/6/2009 15:36","37.327921","-78.978652","CCUSA Water Tower","477 Spring Mill Road","Concord","VA","24538","51","680","837.4104004","0","other","3","17","206.113.146.82","CAMPBELL COUNTY UTILITIES  and ","20644 TIMBERLAKE RD LYNCHBURG VA 24502-0000","","Lynchburg","VA","24502","(434) 239-8654","","","","","","","","","","none","0"
"1133749","30184","Region2000 project: Website","2/6/2009 15:25","37.132608","-79.024143","Brookneal/Campbell County Airport Water Tower","County Airport Road","Gladys","VA","24554","51","680","602.0576782","0","other","Public: Local","14","206.113.146.82","MANN JERRY WAYNE","817 COUNTY AIRPORT RD GLADYS VA 24554-0000","","Gladys","VA","24554","","","","","","","","","","","none","0"
"1133748","30183","Region2000 project: Website","2/6/2009 15:17","37.11283","-79.007835","William Campbell Water Tower","474 William Campbell Drive","Gladys","VA","24554","51","680","699.6591187","0","other","3","16","206.113.146.82","CAMPBELL COUNTY SCHOOL BOARD","PO BOX 99 RUSTBURG VA 24588-0000","","Rustburg","VA","24588","(434) 821-1021","","","","","","","","","","none","0"
"1133747","30182","Region2000 project: Website","2/6/2009 15:09","37.046991","-78.942818","Brookneal Water Tower","Bank Street","Brookneal","VA","24528","51","680","552.1001587","0","other","5","17","206.113.146.82","FIRST STATES INVESTORS 3300 LLC","1725 THE FAIRWAY JENKINTOWN PA 19046","","Brookneal","VA","24528","(434) 376-3124","","","","","","","","","","none","0"
"1133746","30181","Region2000 project: Website","2/6/2009 15:05","37.052368","-78.950157","Brookneal Water Tower","Dan River Plant","Brookneal","VA","24528","51","680","503.4221802","0","other","5","14","206.113.146.82","DAN RIVER INC","2291 MEMORIAL DR DANVILLE VA 24543-0000","","Brookneal","VA","24528","(434) 376-3124","","","","","","","","","","none","0"
"1133745","30180","Region2000 project: Website","2/6/2009 15:02","37.061418","-78.949534","Brookneal Water Tower","Hunter Road","Brookneal","VA","24528","51","680","572.2677002","0","other","Public: Local","17","206.113.146.82","BROOKNEAL WATER TANK","PO BOX 450 BROOKNEAL VA 24528-0000","","Brookneal","VA","24528","(434) 376-3124","","","","","","","","","","none","0"
"1133744","30179","Region2000 project: Website","2/5/2009 11:31","37.441677","-79.191942","FIRST PRESBYTERIAN Church of Lynchburg","1215 VES RD ","Lynchburg","VA","24503","51","680","742.4344482","0","other","Private: Institutional/nonprofit","15","10.3.31.67","","","","","","","","","","","","","","","","","none","0"
"1133743","30178","Region2000 project: Website","2/5/2009 11:30","37.438372","-79.18765","CENTRA HEALTH INC","3300 RIVERMONT AVE ","Lynchburg","VA","24504","51","680","778.0515747","0","other","Private: Institutional/nonprofit","15","10.3.31.67","","","","","","","","","","","","","","","","","none","0"
"1133742","30177","Region2000 project: Website","2/5/2009 11:26","37.393073","-79.130122","ARTCRAFT JAMES CROSSING LP  ","815 Greenfield Drive","Lynchburg","VA","24504","51","680","720.6942749","0","other","Private: Business","16","10.3.31.67","","","","","","","","","","","","","","","","","none","0"
"1133741","30176","Region2000 project: Website","2/5/2009 11:22","37.438014","-79.178037","LP APARTMENTS, LLC","2935 RIVERMONT AVE","Lynchburg","VA","24503","51","680","759.8651733","0","other","Private: Business","16","10.3.31.67","","","","","","","","","","","","","","","","","none","0"
"1133740","30175","Region2000 project: Website","2/5/2009 11:20","37.435527","-79.172748","PATRICIA C Crank, Duval Apartments","2665 Rivermont Ave","Lynchburg","VA","24503","51","680","751.4108887","0","other","Private: Individual","17","10.3.31.67","","","","","","","","","","","","","","","","","none","0"
"1246817","","Virginia Municipal League","2/28/2014","37.41076959","-79.15477518","","525 Taylor Street","Lynchburg","VA","24505","51","680","789.3838409","","Ground Storage Tank, 1,400,000 gallon","","","","Lynchburg, City of","","","","","","","","","","","","","","","","",""
"1246818","","Virginia Municipal League","2/28/2014","37.4113014","-79.15412916","","525 Taylor Street","Lynchburg","VA","24505","51","680","808.0190882","","Ground Storage Tank, 4,500,000 gallon","","","","Lynchburg, City of","","","","","","","","","","","","","","","","",""
"1246875","","Virginia Municipal League","2/28/2014","37.35490427","-79.16895342","","Candlers Mountain","Lynchburg","VA","24505","51","680","966.331633","","Candlers Mountain Grounds Storage Tank, 1,000,000","","","","Lynchburg, City of","","","","","","","","","","","","","","","","",""
"1246876","","Virginia Municipal League","2/28/2014","37.35476627","-79.16862981","","Candlers Mountain","Lynchburg","VA","24505","51","680","974.3837484","","Ground Storage Tank, 2,000,000 gallon","","","","Lynchburg, City of","","","","","","","","","","","","","","","","",""
"1246908","","Virginia Municipal League","2/28/2014","37.38171987","-79.18207358","","Fort Avenue","Lynchburg","VA","24505","51","680","865.3652039","","Fort Avenue Storage Tank #1, 2,000,000","","","","Lynchburg, City of","","","","","","","","","","","","","","","","",""
"1246909","","Virginia Municipal League","2/28/2014","37.3818655","-79.18194509","","Fort Avenue","Lynchburg","VA","24505","51","680","863.7342954","","Storage Tank #2, 500,000 gallons","","","","Lynchburg, City of","","","","","","","","","","","","","","","","",""
"1246952","","Virginia Municipal League","2/28/2014","37.35434694","-79.16877907","","Liberty Mountain Drive &amp; Candlers Mountain Road","Lynchburg","VA","24505","51","680","1003.935538","","Wingate Ground Storage Tank, 500,000 gallons","","","","Lynchburg, City of","","","","","","","","","","","","","","","","",""
"1133773","30208","Region2000 project: Website","2/26/2009 15:54","37.11875","-79.273395","Two Smoke Stacks at Virginia Electric Power Company","104 Wood Lane","Altavista ","VA","24517","51","680","546.8705444","0","other","5","17","65.173.91.176","VIRGINIA ELECTRIC  and  POWER CO","PO BOX 26666 RICHMOND VA 23261-0000","","","","","","","","","","","","","","","none","0"
"1133772","30207","Region2000 project: Website","2/24/2009 16:39","37.122822","-79.033241","Georgia-Pacific","Brookneal Highway","Brookneal","VA","24528","51","680","551.6919556","0","other","5","13","206.113.146.82","GEORGIA-PACIFIC CORPORATION","PO BOX 105605 ATLANTA GA 30348-5681","","Atlanta","GA","30348","(434) 283-1066","","","","","","","","","","none","0"
"1133771","30206","Region2000 project: Website","2/12/2009 9:30","37.138249","-79.268513","Town of Altavista","510 7th Street","Altavista ","VA","24517","51","680","685.6317139","0","other","3","18","65.173.91.176","ALTAVISTA TOWN OF","PO BOX 420 ALTAVISTA VA 24517-0000","","","","","","","Waverly Coggsdale, Town Manager ","","","","","","","","none","0"
"1133770","30205","Region2000 project: Website","2/12/2009 9:23","37.110152","-79.290191","Altavista Town Hall","510 7th Street","Altavista ","VA","24517","51","680","576.8572998","0","Retired Police Communication Tower","3","18","65.173.91.176","ALTAVISTA TOWN OF","PO BOX 420 ALTAVISTA VA 24517-0000","","","","","","","Waverly Coggsdale, Town Manager ","","","","","","","","none","0"
"1225270","1237034","FCC: Antenna Structure Registration (GIS)","2/1/2011","37.3534","-79.1883","","HARRIS","LYNCHBURG","VA","","51","680","269.142608","37.8","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1225521","1251283","FCC: Antenna Structure Registration (GIS)","12/9/2005","37.3603","-79.185299","","3506 Wards Road","Lynchburg","VA","","51","680","257.4104","25.5","","2","","","Virginia, Commonwealth of","","","","","","","","","","","","","","","","",""
"1225520","1251282","FCC: Antenna Structure Registration (GIS)","12/9/2005","37.3602","-79.185299","","3506 Wards Road","Lynchburg","VA","","51","680","257.4104","25.5","","2","","","Virginia, Commonwealth of","","","","","","","","","","","","","","","","",""
"1225139","1229835","FCC: Antenna Structure Registration (GIS)","10/3/2001","37.3722","-79.1819","","in the City","Lynchburg","VA","","51","680","251.697708","45.7","","5","","","United States Cellular Corporation","","","","","","","","","","","","","","","","",""
"1224811","1204932","FCC: Antenna Structure Registration (GIS)","10/21/1999","37.4121","-79.1542","","525 Taylor St","Lynchburg","VA","","51","680","244.02423","32.5","","3","","","City of Lynchburg","","","","","","","","","","","","","","","","",""
