objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224213","1024356","FCC: Antenna Structure Registration (GIS)","9/8/2009","37.7122","-76.400899","","ROUTE 675","KILMARNOCK","VA","","51","103","28.952854","85.3","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1223722","1016386","FCC: Antenna Structure Registration (GIS)","7/22/2008","37.7239","-76.3906","","101 RADIO RD","KILMARNOCK","VA","","51","103","24.545232","84","","5","","","Two Rivers Properties, LLC","","","","","","","","","","","","","","","","",""
"1225777","1264088","FCC: Antenna Structure Registration (GIS)","7/1/2008","37.6523","-76.3808","","348 Ocean Road","White Stone","VA","","51","103","9.760581","91.4","","5","","","Washington, DC SMSA Limited Partnership","","","","","","","","","","","","","","","","",""
"1223739","1016479","FCC: Antenna Structure Registration (GIS)","5/10/2012","37.8208","-76.5681","","RT 354","ROBLEY","VA","","51","103","29.083692","91.4","","5","","","SBC TOWER HOLDINGS LLC","","","","","","","","","","","","","","","","",""
"1223735","1016475","FCC: Antenna Structure Registration (GIS)","5/10/2012","37.7391","-76.3838","","RT 607 &amp; RT 3","KILMARNOCK","VA","","51","103","24.619255","91.7","","5","","","SBC TOWER HOLDINGS LLC","","","","","","","","","","","","","","","","",""
"1223768","1016631","FCC: Antenna Structure Registration (GIS)","3/25/2008","37.6867","-76.4128","","INT ST RTS 200 &amp; 687","IRVINGTON","VA","","51","103","21.680105","60.9","","6","","","Gans Communications, L.P.","","","","","","","","","","","","","","","","",""
"1225707","1260534","FCC: Antenna Structure Registration (GIS)","3/20/2008","37.772","-76.4654","","8315 Mary Ball Road","Lancaster","VA","","51","103","18.229019","79.6","","5","","","SBA Towers II LLC","","","","","","","","","","","","","","","","",""
"1225664","1257556","FCC: Antenna Structure Registration (GIS)","3/13/2007","37.6469","-76.3947","","822A Rappahannock Drive","White Stone","VA","","51","103","12.05972","59.4","","5","","","Kaballero.com L.L.C.","","","","","","","","","","","","","","","","",""
"1225640","1257017","FCC: Antenna Structure Registration (GIS)","2/5/2007","37.7238","-76.391","","Kilmarnock","Kilmarnock","VA","","51","103","24.931154","106.6","","5","","","Two Rivers Communications, LLC","","","","","","","","","","","","","","","","",""
"1246918","","Virginia Municipal League","2/28/2014","37.72495467","-76.39203529","","Hawthorne Lane","Kilmarnock","VA","22482","51","103","73.31155651","","Radio Water Tank","","","","Kilmarnock, Town of","","","","","","","","","","","","","","","","",""
